step,Train Loss,Train Accuracy,Train Perplexity,Validation Loss,Validation Accuracy,Validation Perplexity,Epoch Duration
0,3.1018524169921875,0.27380552887916565,22.239107131958008,2.0505857467651367,0.36031726002693176,7.772451400756836,49.41720199584961
1,2.0014443397521973,0.36208707094192505,7.399735450744629,1.6484463214874268,0.4011628329753876,5.1988959312438965,46.26339340209961
2,1.7015050649642944,0.3903408646583557,5.482192516326904,1.484135389328003,0.4196177124977112,4.411149978637695,48.3016242980957
3,1.5340086221694946,0.40649348497390747,4.636726379394531,1.3881906270980835,0.4313509464263916,4.00759220123291,48.76514434814453
4,1.4201775789260864,0.41861850023269653,4.137855052947998,1.3078583478927612,0.43986764550209045,3.698245048522949,48.723426818847656
5,1.3384525775909424,0.42611196637153625,3.813138484954834,1.2567129135131836,0.4459487795829773,3.5138518810272217,48.59488296508789
6,1.2739603519439697,0.43293851613998413,3.5749826431274414,1.214061975479126,0.4517366886138916,3.3671340942382812,46.47127914428711
7,1.219377040863037,0.43905434012413025,3.385078191757202,1.1812688112258911,0.4550149440765381,3.2585060596466064,48.638771057128906
8,1.17360520362854,0.4443124830722809,3.2336297035217285,1.155221700668335,0.4585602283477783,3.174727201461792,46.332496643066406
9,1.133659839630127,0.4483794867992401,3.1070070266723633,1.14235258102417,0.4603922665119171,3.1341328620910645,46.71218490600586
10,1.0998823642730713,0.45135417580604553,3.003812551498413,1.117605209350586,0.4637863039970398,3.057523488998413,46.348663330078125
11,1.0697556734085083,0.4549786150455475,2.9146673679351807,1.0966824293136597,0.46675586700439453,2.994216203689575,46.64876174926758
12,1.043415904045105,0.4572807550430298,2.838897705078125,1.0902519226074219,0.4682391285896301,2.9750235080718994,46.156532287597656
13,1.0192666053771973,0.4596503973007202,2.7711615562438965,1.0716184377670288,0.46954333782196045,2.9201016426086426,46.55424118041992
14,0.9964690804481506,0.46235209703445435,2.708700656890869,1.0570987462997437,0.4717458188533783,2.8780088424682617,46.242977142333984
15,0.9764042496681213,0.4649490416049957,2.654892683029175,1.0523133277893066,0.47307780385017395,2.864269495010376,46.215999603271484
16,0.9586700201034546,0.46693918108940125,2.6082253456115723,1.0475881099700928,0.4733695089817047,2.850766897201538,47.29014205932617
17,0.9415808916091919,0.4689705967903137,2.5640316009521484,1.0330349206924438,0.4755457639694214,2.809579849243164,48.337158203125
18,0.9249776601791382,0.47199663519859314,2.5218119621276855,1.0357115268707275,0.47610601782798767,2.8171098232269287,48.50467300415039
19,0.909433901309967,0.47333192825317383,2.4829165935516357,1.0142815113067627,0.47749820351600647,2.7573816776275635,48.6153564453125
20,0.8955848217010498,0.4742216169834137,2.4487674236297607,1.0106037855148315,0.4780229926109314,2.7472593784332275,48.40797805786133
21,0.8838008642196655,0.47507569193840027,2.4200806617736816,1.0065178871154785,0.47864651679992676,2.7360570430755615,48.05097579956055
22,0.8716861605644226,0.47726306319236755,2.3909389972686768,1.0006829500198364,0.4803566634654999,2.7201387882232666,46.40156555175781
23,0.8619376420974731,0.47751086950302124,2.367743968963623,0.999517023563385,0.4799121618270874,2.7169692516326904,48.54008865356445
24,0.8494646549224854,0.4798322319984436,2.3383946418762207,1.0024805068969727,0.47993066906929016,2.7250330448150635,46.637489318847656
25,0.8405817747116089,0.4802829623222351,2.3177149295806885,0.9878642559051514,0.4822998344898224,2.685492753982544,46.986083984375
26,0.8304014205932617,0.4823243319988251,2.2942395210266113,0.9843018054962158,0.4825606942176819,2.675942897796631,46.79597854614258
27,0.820639431476593,0.48288875818252563,2.2719521522521973,0.9875476360321045,0.4829542636871338,2.6846425533294678,48.022926330566406
28,0.8119228482246399,0.48434174060821533,2.25223445892334,0.9743481278419495,0.4836750626564026,2.649439573287964,47.71022415161133
29,0.8067614436149597,0.484529584646225,2.2406396865844727,0.978415310382843,0.48439428210258484,2.6602373123168945,46.66192626953125
30,0.796800434589386,0.4864892065525055,2.2184314727783203,0.9701852202415466,0.4854314923286438,2.6384329795837402,47.25690841674805
31,0.789824903011322,0.48773905634880066,2.2030105590820312,0.9665468335151672,0.48562905192375183,2.6288509368896484,47.3751335144043
32,0.7820911407470703,0.48715198040008545,2.1860387325286865,0.9626584053039551,0.48633748292922974,2.6186487674713135,48.03995132446289
33,0.7750639319419861,0.48848628997802734,2.1707310676574707,0.9625128507614136,0.48602572083473206,2.61826753616333,48.68414306640625
34,0.7689734101295471,0.4896310269832611,2.157550096511841,0.9604377746582031,0.4865798056125641,2.612839937210083,48.86572265625
35,0.7633923888206482,0.4901758134365082,2.1455423831939697,0.9555197358131409,0.48690083622932434,2.6000216007232666,48.72821807861328
36,0.7586717009544373,0.4901144802570343,2.1354379653930664,0.9576396346092224,0.487346887588501,2.605539321899414,48.652191162109375
37,0.7524286508560181,0.4907619059085846,2.122147798538208,0.9529409408569336,0.4876139163970947,2.59332537651062,48.77517318725586
38,0.7458335161209106,0.49170976877212524,2.1081979274749756,0.9521910548210144,0.4880707561969757,2.591381311416626,48.75830078125
39,0.7415384650230408,0.49366849660873413,2.0991625785827637,0.9562018513679504,0.48784542083740234,2.6017956733703613,48.52384948730469
40,0.7357169985771179,0.4920928180217743,2.08697772026062,0.955637514591217,0.4878099262714386,2.600327730178833,48.78129577636719
41,0.7306873202323914,0.49409815669059753,2.076507329940796,0.9559372663497925,0.4884365499019623,2.601107358932495,48.70933532714844
42,0.7251397967338562,0.494005411863327,2.0650198459625244,0.9462746381759644,0.48990437388420105,2.57609486579895,48.74642562866211
43,0.7215441465377808,0.4947117269039154,2.057608127593994,0.9553982019424438,0.4890061020851135,2.599705696105957,48.416812896728516
44,0.7161097526550293,0.49501436948776245,2.0464565753936768,0.9469953775405884,0.4896666705608368,2.5779523849487305,47.91305923461914
45,0.7110026478767395,0.49584850668907166,2.036031723022461,0.9469723701477051,0.4902578294277191,2.577892780303955,47.50128173828125
46,0.7078604698181152,0.4959913194179535,2.029644250869751,0.9439790844917297,0.4904121458530426,2.570188045501709,48.480377197265625
47,0.7030289173126221,0.4971013069152832,2.0198614597320557,0.9435062408447266,0.4906390309333801,2.5689730644226074,48.65003967285156
48,0.7009250521659851,0.4970168173313141,2.0156164169311523,0.9419727325439453,0.49004173278808594,2.5650365352630615,48.75642013549805
49,0.6974750757217407,0.4974202811717987,2.0086746215820312,0.9431495666503906,0.49112367630004883,2.568057060241699,48.70335388183594
50,0.6931643486022949,0.4980928897857666,2.0000343322753906,0.9455992579460144,0.4909137785434723,2.5743556022644043,48.38666915893555
51,0.6901077628135681,0.4987197518348694,1.9939303398132324,0.9370629191398621,0.4915265142917633,2.552473545074463,48.56515121459961
52,0.6863896250724792,0.49943357706069946,1.9865304231643677,0.9337453842163086,0.4917950928211212,2.5440196990966797,47.02012252807617
