step,Train Loss,Train Accuracy,Train Perplexity,Validation Loss,Validation Accuracy,Validation Perplexity,Epoch Duration
0,3.2174487113952637,0.2606852948665619,24.964345932006836,2.1795260906219482,0.344480037689209,8.84211540222168,62.78190231323242
1,2.093503952026367,0.3514099419116974,8.11329460144043,1.7166109085083008,0.39455845952033997,5.565633773803711,60.73113250732422
2,1.7650561332702637,0.3827340602874756,5.841899871826172,1.5087145566940308,0.41553995013237,4.520915508270264,65.0130844116211
3,1.5853297710418701,0.4021383821964264,4.8809003829956055,1.4020776748657227,0.4278797507286072,4.063633918762207,67.92418670654297
4,1.4698700904846191,0.4128885269165039,4.348670482635498,1.32932710647583,0.4368671774864197,3.7785000801086426,67.73068237304688
5,1.385155439376831,0.4223133623600006,3.9954466819763184,1.265338659286499,0.4441784620285034,3.54429292678833,68.3058090209961
6,1.3194952011108398,0.4292970299720764,3.741532325744629,1.2264726161956787,0.44856953620910645,3.4091830253601074,68.06268310546875
7,1.2634241580963135,0.43492788076400757,3.5375137329101562,1.179725170135498,0.4545580744743347,3.2534797191619873,67.9301986694336
8,1.221916913986206,0.4397706985473633,3.3936867713928223,1.1639404296875,0.45754000544548035,3.2025277614593506,67.43921661376953
9,1.1826211214065552,0.4442339837551117,3.2629153728485107,1.137755036354065,0.46026572585105896,3.1197566986083984,65.84529113769531
10,1.1459754705429077,0.44756564497947693,3.145508050918579,1.1126189231872559,0.4631226360797882,3.042315721511841,67.17657470703125
11,1.1192957162857056,0.4499795734882355,3.0626964569091797,1.0938026905059814,0.4652062654495239,2.9856057167053223,66.5753173828125
12,1.0938525199890137,0.4538843333721161,2.9857544898986816,1.0881409645080566,0.4675059914588928,2.96875,66.962646484375
13,1.0683258771896362,0.4570123553276062,2.9105026721954346,1.0682638883590698,0.46966835856437683,2.910322666168213,66.91687774658203
14,1.0474106073379517,0.45941174030303955,2.8502609729766846,1.0600019693374634,0.4710327386856079,2.8863766193389893,60.88649368286133
15,1.0270347595214844,0.4606373906135559,2.7927722930908203,1.0445225238800049,0.4725082814693451,2.842041254043579,60.85966110229492
16,1.008294939994812,0.4635908603668213,2.7409234046936035,1.0429723262786865,0.4736519753932953,2.8376388549804688,67.76712036132812
17,0.9938735365867615,0.465455025434494,2.701679229736328,1.0251637697219849,0.4752432405948639,2.7875521183013916,60.82347106933594
18,0.9793371558189392,0.4670751392841339,2.6626906394958496,1.0274535417556763,0.4750317931175232,2.7939419746398926,61.89341735839844
19,0.964493453502655,0.46796905994415283,2.6234583854675293,1.0097979307174683,0.47678667306900024,2.7450461387634277,61.054786682128906
20,0.9503918886184692,0.47000035643577576,2.5867230892181396,0.9986428618431091,0.4779319167137146,2.714595317840576,66.9715576171875
21,0.938118577003479,0.47159552574157715,2.5551695823669434,1.0084134340286255,0.47861719131469727,2.741248369216919,60.90718460083008
22,0.9278721213340759,0.47164177894592285,2.5291218757629395,0.9994449615478516,0.47837796807289124,2.716773509979248,61.08250045776367
23,0.9179868698120117,0.4741658568382263,2.504243850708008,0.9906644821166992,0.4795818626880646,2.693023204803467,60.882598876953125
24,0.9072095155715942,0.4748293459415436,2.4773995876312256,0.9792981147766113,0.48081815242767334,2.6625866889953613,66.80384826660156
25,0.897226095199585,0.47625428438186646,2.4527900218963623,0.9768409729003906,0.4821007549762726,2.656052350997925,66.9732437133789
26,0.8880755305290222,0.4775966703891754,2.430447816848755,0.9735525846481323,0.48172876238822937,2.6473326683044434,61.745487213134766
27,0.8792557120323181,0.47872278094291687,2.4091060161590576,0.9675771594047546,0.48320430517196655,2.631561040878296,61.518714904785156
28,0.8695703148841858,0.4790816009044647,2.38588547706604,0.9692572355270386,0.4833308756351471,2.635985851287842,61.432498931884766
29,0.8639839291572571,0.4804863929748535,2.372594118118286,0.9559794664382935,0.4845409095287323,2.601217031478882,61.3442497253418
30,0.8572965264320374,0.48032647371292114,2.356780529022217,0.9545798301696777,0.4848187267780304,2.597579002380371,61.111183166503906
31,0.8482300043106079,0.4815956950187683,2.3355093002319336,0.9555571675300598,0.4856105148792267,2.60011887550354,60.98974609375
32,0.8411047458648682,0.48162218928337097,2.31892728805542,0.9506927728652954,0.4861275851726532,2.5875015258789062,61.026710510253906
33,0.8365510106086731,0.48295000195503235,2.308391571044922,0.9546660780906677,0.4852462708950043,2.5978028774261475,60.875
34,0.8296325206756592,0.48331964015960693,2.292476177215576,0.9557944536209106,0.4861939549446106,2.600735902786255,60.82661056518555
35,0.8290609121322632,0.48372265696525574,2.291166067123413,0.9394006729125977,0.48666468262672424,2.5584475994110107,61.9968147277832
36,0.8199507594108582,0.4847308397293091,2.270388126373291,0.9430606961250305,0.48685452342033386,2.567828893661499,60.969791412353516
37,0.8146265149116516,0.48589760065078735,2.2583320140838623,0.9441189169883728,0.48735305666923523,2.570547342300415,60.974266052246094
38,0.8082666397094727,0.4861103594303131,2.2440149784088135,0.9481598734855652,0.4867773652076721,2.580955982208252,61.17579650878906
39,0.8020821213722229,0.48765766620635986,2.23017954826355,0.9324524402618408,0.48804914951324463,2.5407323837280273,60.893314361572266
40,0.8013127446174622,0.48659998178482056,2.228464365005493,0.9495323896408081,0.4862109124660492,2.584500789642334,61.21535873413086
41,0.7971175312995911,0.48653340339660645,2.219135046005249,0.9400937557220459,0.48865726590156555,2.5602214336395264,60.871028900146484
42,0.7913503050804138,0.4879873991012573,2.206373691558838,0.9261233806610107,0.4896990954875946,2.524703025817871,61.10447692871094
43,0.789077639579773,0.48814287781715393,2.2013649940490723,0.9341592192649841,0.4880013167858124,2.545072555541992,68.65840148925781
44,0.7828851342201233,0.48920103907585144,2.1877753734588623,0.9260374307632446,0.4892021119594574,2.5244858264923096,60.658058166503906
45,0.7758899331092834,0.4904298484325409,2.1725246906280518,0.9303202033042908,0.4890400469303131,2.53532075881958,60.861167907714844
46,0.7733100056648254,0.4895677864551544,2.166926860809326,0.9323886036872864,0.48980557918548584,2.5405702590942383,62.36604309082031
47,0.7691769003868103,0.49038881063461304,2.157989263534546,0.9252774715423584,0.4903087615966797,2.5225682258605957,60.693538665771484
48,0.763791024684906,0.49124640226364136,2.146397829055786,0.9247657060623169,0.48963889479637146,2.52127742767334,60.792884826660156
49,0.7589343190193176,0.4914083480834961,2.1359987258911133,0.9186179637908936,0.4909755289554596,2.5058248043060303,60.898277282714844
50,0.7562440633773804,0.49362486600875854,2.1302599906921387,0.9094261527061462,0.4913613796234131,2.4828972816467285,60.92168045043945
51,0.7559525370597839,0.49249956011772156,2.129639148712158,0.9188845753669739,0.49151572585105896,2.506493091583252,60.99439239501953
