step,Train Loss,Train Accuracy,Train Perplexity,Validation Loss,Validation Accuracy,Validation Perplexity,Epoch Duration
0,2.6042213439941406,0.3148411512374878,13.520694732666016,1.7307426929473877,0.3920534551143646,5.6448445320129395,58.49638748168945
1,1.6244423389434814,0.40002208948135376,5.075587272644043,1.4135644435882568,0.42704012989997864,4.110581398010254,57.0606803894043
2,1.3629703521728516,0.42505982518196106,3.9077837467193604,1.2834529876708984,0.44171205163002014,3.6090805530548096,57.48885726928711
3,1.212423324584961,0.4408555030822754,3.361621141433716,1.1915433406829834,0.45316898822784424,3.2921581268310547,55.910526275634766
4,1.1064399480819702,0.45197299122810364,3.0235750675201416,1.1270815134048462,0.46011754870414734,3.086634874343872,56.49440002441406
5,1.0296602249145508,0.4598854184150696,2.800114393234253,1.0933529138565063,0.4654563069343567,2.9842631816864014,56.529212951660156
6,0.9679274559020996,0.46705302596092224,2.6324827671051025,1.0606505870819092,0.4702949821949005,2.888249397277832,55.83424758911133
7,0.9166998267173767,0.47220301628112793,2.501023054122925,1.0376900434494019,0.4729141891002655,2.8226892948150635,56.37151336669922
8,0.8736690878868103,0.4764484763145447,2.3956847190856934,1.0304467678070068,0.47463205456733704,2.8023176193237305,55.948577880859375
9,0.8384628891944885,0.48126745223999023,2.3128092288970947,1.0144994258880615,0.47678205370903015,2.7579822540283203,55.8993034362793
10,0.8080746531486511,0.48509106040000916,2.243584156036377,1.0072108507156372,0.47731608152389526,2.7379536628723145,55.80203628540039
11,0.7788180708885193,0.48762908577919006,2.1788954734802246,1.0019415616989136,0.47982263565063477,2.723564863204956,56.43428421020508
12,0.7542270421981812,0.49080511927604675,2.1259677410125732,0.9877786636352539,0.48158833384513855,2.68526291847229,57.683143615722656
13,0.7321369647979736,0.4928334653377533,2.079519748687744,0.9881893992424011,0.482662558555603,2.686366081237793,56.305992126464844
14,0.710796058177948,0.49611949920654297,2.035611152648926,0.9809717535972595,0.4835747182369232,2.6670467853546143,55.93627166748047
15,0.6936255097389221,0.4973222315311432,2.0009570121765137,0.9795903563499451,0.48498234152793884,2.663364887237549,55.7341423034668
16,0.678921639919281,0.4986398220062256,1.9717503786087036,0.9773045778274536,0.4854469299316406,2.6572840213775635,55.756839752197266
17,0.6629197001457214,0.5015964508056641,1.940449595451355,0.9789788722991943,0.48585283756256104,2.6617369651794434,56.20676803588867
18,0.6502842903137207,0.5020813941955566,1.9160854816436768,0.9752144813537598,0.48698726296424866,2.651735782623291,56.39114761352539
19,0.6371408700942993,0.5053804516792297,1.891066312789917,0.9725704789161682,0.4873669445514679,2.6447339057922363,56.35502243041992
20,0.6230193972587585,0.5065212249755859,1.8645492792129517,0.9572910070419312,0.48875296115875244,2.604630947113037,56.32771682739258
21,0.6099083423614502,0.5074116587638855,1.8402626514434814,0.964478075504303,0.4891526997089386,2.623418092727661,57.7165641784668
22,0.6005022525787354,0.5088945031166077,1.8230342864990234,0.976298987865448,0.4883701801300049,2.6546132564544678,56.47368240356445
23,0.590133011341095,0.5094643235206604,1.80422842502594,0.9627453088760376,0.4896836578845978,2.6188762187957764,57.28943634033203
24,0.579865574836731,0.5110906362533569,1.7857983112335205,0.9679638743400574,0.48941200971603394,2.6325786113739014,57.52098083496094
25,0.5746386051177979,0.5110960006713867,1.7764883041381836,0.9666879773139954,0.4900972843170166,2.6292219161987305,56.751407623291016
26,0.5637487769126892,0.513584315776825,1.7572476863861084,0.9663455486297607,0.49052175879478455,2.628321886062622,56.6103401184082
27,0.5575124025344849,0.5144684314727783,1.7463229894638062,0.9678276777267456,0.4899614751338959,2.6322202682495117,56.55549240112305
28,0.5511115789413452,0.5144592523574829,1.7351807355880737,0.9639937281608582,0.4910711944103241,2.622147560119629,57.955135345458984
29,0.5417656898498535,0.5166786909103394,1.7190394401550293,0.9664404392242432,0.4919417202472687,2.6285712718963623,57.800865173339844
30,0.5348612666130066,0.5173709392547607,1.7072113752365112,0.9665161371231079,0.4922025501728058,2.628770112991333,57.63220977783203
31,0.5326841473579407,0.5175530910491943,1.7034986019134521,0.9661374688148499,0.49127957224845886,2.627774953842163,57.538658142089844
32,0.5238896012306213,0.5186764001846313,1.6885827779769897,0.9707794785499573,0.49252358078956604,2.6400015354156494,57.82444763183594
33,0.5185742974281311,0.5188841223716736,1.6796313524246216,0.9673290848731995,0.4926748275756836,2.6309080123901367,57.8760986328125
34,0.5102284550666809,0.5203406810760498,1.665671706199646,0.9775925278663635,0.4928106665611267,2.6580493450164795,57.836910247802734
35,0.5078375339508057,0.5200135707855225,1.6616939306259155,0.9746940732002258,0.4925745129585266,2.6503562927246094,57.62229919433594
36,0.5174731612205505,0.5188046097755432,1.6777827739715576,0.9786502122879028,0.4930066764354706,2.6608622074127197,56.37461471557617
37,0.496683269739151,0.5218712687492371,1.6432619094848633,0.9615053534507751,0.4941087067127228,2.615631103515625,56.02359390258789
38,0.49169591069221497,0.5232685208320618,1.6350868940353394,0.9851571917533875,0.49287086725234985,2.6782329082489014,55.83892059326172
39,0.4868452548980713,0.5233603715896606,1.6271748542785645,0.9734292030334473,0.49342185258865356,2.647006034851074,57.798885345458984
40,0.48260557651519775,0.5241515636444092,1.6202906370162964,0.9769067168235779,0.4939991235733032,2.6562271118164062,55.68560791015625
41,0.47738951444625854,0.5241791009902954,1.611861228942871,0.9764767289161682,0.49466434121131897,2.6550850868225098,55.979461669921875
42,0.47430357336997986,0.525147557258606,1.6068947315216064,0.9741066694259644,0.493883341550827,2.6487998962402344,55.70392990112305
43,0.4694420099258423,0.525850772857666,1.5991016626358032,0.9815137982368469,0.49467822909355164,2.6684927940368652,57.66957092285156
44,0.46795910596847534,0.5262477397918701,1.5967321395874023,0.9800550937652588,0.49394047260284424,2.6646029949188232,57.81603240966797
45,0.46054384112358093,0.5272464752197266,1.5849356651306152,0.9871711730957031,0.4940531253814697,2.6836321353912354,57.74705123901367
46,0.457619309425354,0.5272361636161804,1.5803072452545166,0.986087441444397,0.4945624768733978,2.680725574493408,56.5655517578125
47,0.4558677673339844,0.5278576016426086,1.577541708946228,0.9877551198005676,0.49410560727119446,2.685199737548828,55.90319061279297
48,0.4525080621242523,0.5272917747497559,1.572250485420227,0.9860960245132446,0.49480631947517395,2.680748462677002,55.675045013427734
49,0.450213760137558,0.5287728309631348,1.5686473846435547,0.9798229336738586,0.49538666009902954,2.663984537124634,55.91887664794922
50,0.4428907632827759,0.5291747450828552,1.5572022199630737,0.9866245985031128,0.4956197142601013,2.6821656227111816,57.24696350097656
51,0.4426291584968567,0.5295450687408447,1.5567948818206787,0.986803412437439,0.49463656544685364,2.682645559310913,57.33342361450195
52,0.4395982623100281,0.5297470092773438,1.5520836114883423,0.9876907467842102,0.4962370991706848,2.6850268840789795,57.32115173339844
53,0.4345944821834564,0.5297483801841736,1.5443366765975952,0.9982390999794006,0.49465662240982056,2.7134993076324463,57.40156936645508
54,0.432233601808548,0.5312072038650513,1.5406949520111084,1.0044336318969727,0.49447450041770935,2.730360507965088,57.31773376464844
55,0.4297570586204529,0.5305731892585754,1.536884069442749,0.9905489087104797,0.49529096484184265,2.6927120685577393,57.367584228515625
56,0.42741429805755615,0.5308590531349182,1.533287763595581,1.0012599229812622,0.4953341782093048,2.7217085361480713,56.43672561645508
57,0.4270802140235901,0.5313288569450378,1.532775640487671,0.9955384731292725,0.4954005479812622,2.706181049346924,57.35175323486328
58,0.41985949873924255,0.5323145389556885,1.5217477083206177,0.997073769569397,0.4955548942089081,2.710339069366455,57.348690032958984
59,0.4180801212787628,0.5326828956604004,1.5190423727035522,1.0013283491134644,0.4957848787307739,2.721895217895508,57.34397888183594
60,0.41894397139549255,0.5329644680023193,1.520355224609375,1.0013396739959717,0.4968807101249695,2.721925735473633,55.73301315307617
61,0.4141038954257965,0.532909631729126,1.513014316558838,1.0005933046340942,0.49555182456970215,2.719895124435425,57.2412223815918
62,0.4123673439025879,0.5327510833740234,1.5103892087936401,0.9931934475898743,0.49650874733924866,2.6998424530029297,55.62045669555664
63,0.41102179884910583,0.5335615873336792,1.5083582401275635,1.0011014938354492,0.49620160460472107,2.7212777137756348,55.75731658935547
64,0.4086620509624481,0.5344066619873047,1.5048030614852905,0.9970921277999878,0.49619850516319275,2.7103888988494873,55.73594665527344
65,0.40645065903663635,0.534585177898407,1.5014790296554565,1.0034602880477905,0.4961753487586975,2.7277040481567383,56.408695220947266
